"barcode","name","description","createdBy","brands","categories","labels","quantity","servingSize","ingredientsText","allergens","traces","countries","origins","manufacturingPlaces","imageUrl","imageFrontUrl","nutritionDataPer","energyKcal","energyKj","fat","saturatedFat","transFat","cholesterol","carbohydrates","sugars","addedSugars","fiber","proteins","salt","sodium","vitaminA","vitaminC","calcium","iron","potassium","magnesium","zinc","nutriscoreGrade","nutriscoreScore","novaGroup","ecoscoreGrade","carbonFootprint","isVegan","isVegetarian","isPalmOilFree","ingredientsAnalysisTags","packagingTags","packagingMaterials","packagingRecycling","packagingText","completeness"
"5015821142339","Very Strong Wholemeal Flour","Very strong wholemeal flour","system-seed-openfoodfacts","Allinson","en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:flours|en:cereal-flours|en:wheat-flours",,"1.5 kg",,"Wholemeal Wheat Flour","en:gluten","en:soybeans","en:united-kingdom",,,"https://images.openfoodfacts.org/images/products/501/582/114/2339/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/501/582/114/2339/front_en.3.400.jpg","100g","333",,"2.5","0.5",,,"59","0.7",,"11","13","0.03","0.012",,,,,,,,"a","-6","1","a",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian","en:pack|en:paper-bag","en:paper",,,"0.8625"
"5000354923968","Shredded Beef Suet","Shredded Beef Suet","system-seed-openfoodfacts","Atora","en:beef-suet",,"200g",,"Beef Fat (85%), Wheat Flour (with added Calcium, Iron, Niacin, Thiamin).","en:gluten",,"en:united-kingdom",,,"https://images.openfoodfacts.org/images/products/500/035/492/3968/front_en.26.400.jpg","https://images.openfoodfacts.org/images/products/500/035/492/3968/front_en.26.400.jpg","100g","816","3367","85.2","40.6",,,"10.7","5",,"0.6","1.7","0.09","0.036",,,,,,,,"e","21","1","unknown",,"0","0",,"en:may-contain-palm-oil|en:non-vegan|en:non-vegetarian","en:hdpe-film-packet|en:paper-box","en:cardboard|en:plastic","en:recycle|en:recycle-with-bags-at-large-supermarket","1 cardboard box to recycle
1 plastic bag to recycle at supermarket","0.8"
"0078742237527","Sugar Snap Pea Stir-Fry","Sugar Snap Pea Stir-Fry","system-seed-openfoodfacts","Great Value","en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:vegetables-based-foods|en:frozen-foods|en:vegetables|en:frozen-plant-based-foods|en:frozen-vegetables|en:frozen-plant-based-foods-mixes|en:mixed-vegetables|en:frozen-mixed-vegetables",,"20 oz","1 cup (85 g)","SUGAR SNAP PEAS, BROCCOLI, GREEN BEANS, YELLOW SQUASH, RED PEPPERS, CARROTS, YELLOW PEPPERS, WATER CHESTNUTS",,,"en:united-states","Canada,China,Guatemala,Mexico",,"https://images.openfoodfacts.org/images/products/007/874/223/7527/front_en.34.400.jpg","https://images.openfoodfacts.org/images/products/007/874/223/7527/front_en.34.400.jpg","100g","5.30035335689046","198.823529411765","0","0","0","0","8.23529411764706","4.70588235294118","0","2.35294117647059","2.35294117647059","0.0441176470588235","0.0176470588235294",,,"0.0235294117647059","0.000176678445229682","0.2",,,"a","-4","1","a",,,,"1","en:palm-oil-free|en:vegan-status-unknown|en:vegetarian-status-unknown","en:plastic","en:plastic",,,"0.8875"
"8480000230102","Pasas Sultanas","Pasas Sultanas","system-seed-openfoodfacts","Hacendado","en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:fruits-based-foods|en:dried-products|en:dried-plant-based-foods|en:dried-fruits|en:raisins|en:sultana-raisins","en:source-of-fibre|en:green-dot","250 g","100 g","Uvas pasas, aceite de algodón.",,"en:sulphur-dioxide-and-sulphites","en:portugal|en:spain","Turquía",,"https://images.openfoodfacts.org/images/products/848/000/023/0102/front_en.45.400.jpg","https://images.openfoodfacts.org/images/products/848/000/023/0102/front_en.45.400.jpg","100g","324","1372","1.1","0.4",,,"73","61","0","4.8","3.1","0","0","0","0",,"0",,"0","0","d","15","3","b",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian","es:1-bolsa-de-plastico-para-reciclar-♻️|es:green-dot",,,,"0.8875"
"00224635","Zaatar","Zaatar","system-seed-openfoodfacts","Sainsbury’s","en:plant-based-foods-and-beverages|en:plant-based-foods|en:condiments|en:spices|en:herbs-and-spices|en:spice-mix|en:sumac|en:blend-of-sesame-seeds",,,"3g","Sesame Seeds (45%), Sumac (21%) (Sumac (95%), Salt), Salt, Cumin Seeds, Oregano, Marjoram","en:sesame-seeds",,"en:united-kingdom",,,,,"100g","427","1765","31.6","5.2",,,"9","1.7",,"23.2","15.1","10.25","4.1",,,,,,,,"not-applicable",,"3","d",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian","en:aluminium-lid|en:glass-jar","en:aluminium|en:glass",,,"0.6625"
"8480000050182","Arroz especial sushi","Arroz Especial Sushi","system-seed-openfoodfacts","Hacendado","en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:seeds|en:cereals-and-their-products|en:meals|en:cereal-grains|en:rices|en:sushi-and-maki|en:sushi-rice","en:class-i|en:green-dot","1 Kg",,"Arroz Japónica.",,,"en:spain","España","España","https://images.openfoodfacts.org/images/products/848/000/005/0182/front_es.7.400.jpg","https://images.openfoodfacts.org/images/products/848/000/005/0182/front_es.7.400.jpg","100g",,"1480","1.04","0.23",,,"77.5","1",,,"6.61","0.01","0.004",,,,,,,,"b","1",,"e",,,,,"en:palm-oil-content-unknown|en:vegan-status-unknown|en:vegetarian-status-unknown","en:plastic|en:bag","en:plastic",,,"1.0875"
"0890859000098","Sweet spanish smoked paprika by latienda","Sweet spanish smoked paprika by latienda","system-seed-openfoodfacts",,"en:plant-based-foods-and-beverages|en:plant-based-foods|en:condiments|en:spices","en:pdo","70 g",,,,,"en:united-states",,,"https://images.openfoodfacts.org/images/products/089/085/900/0098/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/089/085/900/0098/front_en.3.400.jpg","100g","100",,"13.333333333333","0",,,"0","0",,,"0",,,,,,,,,,"not-applicable",,,"unknown",,,,,,,,,,"0.475"
"6934624372929","Tilapia with Szechuan grn peppercorn","Tilapia with Szechuan grn peppercorn","system-seed-openfoodfacts","Xiao ba long",,,,"125.0g",,,,"en:ireland",,,"https://images.openfoodfacts.org/images/products/693/462/437/2929/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/693/462/437/2929/front_en.3.400.jpg","100g","104",,"7.2","1.6",,,"2.4",,,"1.6","6.4",,,,,,,,,,"unknown",,,"unknown",,,,,,,,,,"0.3625"
"01369906","Tomato Ketchup Hot & Spicy","tomato ketchup blended with tabasco brand pepper sauce.","system-seed-openfoodfacts","Heinz","en:condiments|en:sauces|en:tomato-sauces|en:ketchup|en:tomato-ketchup","en:kosher|en:contains-gmos|en:orthodox-union-kosher","14 oz (397 g)","1 tbsp (17 g)","TOMATO KETCHUP [TOMATO CONCENTRATE (RED RIPE TOMATOES), DISTILLED VINEGAR, HIGH FRUCTOSE CORN SYRUP, CORN SYRUP, SALT, SPICE, ONION POWDER NATURAL FLAVORING], PEPPER SAUCE (DISTILLED VINEGAR, RED PEPPER, SALT).",,,"en:bolivia|en:united-states","Estados Unidos","Pittsburgh,Pennsylvania,Estados Unidos","https://images.openfoodfacts.org/images/products/000/000/136/9906/front_en.36.400.jpg","https://images.openfoodfacts.org/images/products/000/000/136/9906/front_en.36.400.jpg","100g","117.647058823529",,"0","0","0","0","29.4117647058824","23.5294117647059","23.5294117647059","0","0","3.08823529411765","1.23529411764706",,,"0","0","0",,,"e","21","4","a",,,,,"en:palm-oil-content-unknown|en:vegan-status-unknown|en:vegetarian-status-unknown","en:plastic|en:bottle","en:plastic",,,"1.0875"
"8690710030347","Tahini (Sesame paste)","Tahini (Sesame paste)","system-seed-openfoodfacts","Koska","en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:spreads|en:cereals-and-their-products|en:plant-based-spreads|en:oilseed-purees|en:cereal-butters|en:tahini","en:halal|en:kosher|tr:tse","620g",,"tahini (made from sesame)","en:sesame-seeds",,"en:france|en:germany","Türkei","Türkei","https://images.openfoodfacts.org/images/products/869/071/003/0347/front_en.26.400.jpg","https://images.openfoodfacts.org/images/products/869/071/003/0347/front_en.26.400.jpg","100g","673",,"58","10.8",,,"10.5","0",,"8.4","22.7","0.4","0.16",,,,,,,,"d","14","1","c",,,,"1","en:palm-oil-free|en:vegan-status-unknown|en:vegetarian-status-unknown","en:glass","en:glass",,,"0.9625"
"4000915102871","Houmous Tahini au sésame","Houmous Tahini au sésame","system-seed-openfoodfacts","Bio verde","en:plant-based-foods-and-beverages|en:plant-based-foods|en:condiments|en:spreads|en:plant-based-spreads|en:salted-spreads|en:sauces|en:dips|en:hummus","en:organic|en:vegetarian|en:eu-organic|en:non-eu-agriculture|en:vegan|en:de-oko-007|en:eu-agriculture|en:eu-non-eu-agriculture|en:fsc|en:fsc-mix|en:green-dot|en:naturland|en:naturland-fair|fr:triman","150 g",,"boiled chickpeas 61%, olive oil, sunflower oil, tahini (sesame puree) 3%, agave syrup, lemon juice concentrate, parsley, garlic, sea salt, cumin, paprika,","en:sesame-seeds","en:peanuts","en:france","UE/non UE",,"https://images.openfoodfacts.org/images/products/400/091/510/2871/front_fr.62.400.jpg","https://images.openfoodfacts.org/images/products/400/091/510/2871/front_fr.62.400.jpg","100g","335","1386","28","3.2",,,"13","3",,,"6.8","1.1","0.44",,,,,,,,"d","12","3","a-plus",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian","en:plastic|en:cardboard|en:fresh|en:protective-gas","en:cardboard|en:plastic",,,"1.1"
"93716307","Tarragon Leaves","Tarragon Leaves","system-seed-openfoodfacts","Masterfoods","en:plant-based-foods-and-beverages|en:plant-based-foods|en:condiments|en:culinary-plants|en:herbs-and-spices|en:aromatic-plants|en:herbs|en:tarragon|en:dried-tarragon",,"7g",,"Tarragon. May contain Sesame Seeds and Wheat.",,"en:gluten|en:sesame-seeds","en:australia",,,"https://images.openfoodfacts.org/images/products/000/009/371/6307/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/000/009/371/6307/front_en.3.400.jpg","100g",,,,,,,,,,,,,,,,,,,,,"a","-9","1","d",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian",,,,,"0.675"
"9556041612067","Thai chilli jam","Thai chilli jam","system-seed-openfoodfacts","Ayam",,"en:no-additives","1","1 serving (30 g)",,,,"en:australia",,,"https://images.openfoodfacts.org/images/products/955/604/161/2067/front_en.10.400.jpg","https://images.openfoodfacts.org/images/products/955/604/161/2067/front_en.10.400.jpg","100g","213.333333333333",,"14.3333333333333","3.33333333333333",,,"17.3333333333333","16.6666666666667",,,"3.33333333333333","0.625","0.25",,,,,,,,"unknown",,,"unknown",,,,,,,,,,"0.475"
"0021723778885","Fish sauce","Fish sauce","system-seed-openfoodfacts","Tiparos","en:condiments|en:sauces|en:nuoc-mam-sauce|en:groceries","en:thai-quality-label|en:no-preservatives|en:thai-fish-sauce-quality-label|en:first-grade-tis-3-1983|en:no-artificial-colors|en:no-flavour-enhancer|en:no-msg|en:thailand-diversity-refinement|fr:the-islamic-comittee-office-of-thailand","70 cl",,"EAU, EXTRAIT D'ANCHOIS (Stolephorus), SEL, SUCRE","en:fish",,"en:france",,"Thailande","https://images.openfoodfacts.org/images/products/002/172/377/8885/front_fr.30.400.jpg","https://images.openfoodfacts.org/images/products/002/172/377/8885/front_fr.30.400.jpg","100ml","77",,"0","0",,,"8","7",,,"11","24.64","9.856",,,,,,,,"e","22","3","a",,"0","0","1","en:palm-oil-free|en:non-vegan|en:non-vegetarian","en:plastic|en:bottle","en:plastic",,,"0.8875"
"9310012045113","Thai Green Curry","Thai Green Curry","system-seed-openfoodfacts","Kantong","en:condiments|en:sauces|en:meal-sauces|en:curry-pastes|en:curry-sauces|en:green-curry-pastes|en:groceries","en:health-star-rating|en:health-star-rating-3-5","250 g",,"Water Onion, Vegetable Oil, Lemongrass Green Ohili 6% Salt, Thickener (Modified Comstarch), Garlic, Sugar, Chilli, Lime Juice 1.5% (from Concentrate), Coriander Seed 1.5%, Galangal, Flavours (contain _Crustacea_), Food Acids (Acetic, Citric).","en:crustaceans",,"en:australia|en:france",,,"https://images.openfoodfacts.org/images/products/931/001/204/5113/front_en.16.400.jpg","https://images.openfoodfacts.org/images/products/931/001/204/5113/front_en.16.400.jpg","100g","171.8",,"13.2","1.1",,,"11.6","3.2",,,"1.5","5.3525","2.141",,,,,,,,"e","23","4","a",,,,,"en:may-contain-palm-oil|en:vegan-status-unknown|en:vegetarian-status-unknown","en:glass|en:jar","en:glass",,,"0.8875"
"4170000096672","Rotes Thai Curry","Rotes Thai Curry","system-seed-openfoodfacts","Kooray","en:condiments|en:sauces|en:meal-sauces|en:curry-pastes|en:curry-sauces|en:red-curry-pastes","en:organic|en:eu-organic|en:non-eu-agriculture|en:de-oko-003|en:eu-agriculture|en:eu-non-eu-agriculture|en:green-dot","50g","50g","Kokosmilchpulver (Kokosnuss, Maltodextrin), Rohrzucker*, CurryPaste (Chili, Schalotten, Zitronengras, Knoblauch, Koriandersamen, Galgant, Kaffirlimette, Kreuzkümmel, Paprika Edelsüß), Meersalz, Maisquellstärke",,,"en:germany",,,"https://images.openfoodfacts.org/images/products/417/000/009/6672/front_de.3.400.jpg","https://images.openfoodfacts.org/images/products/417/000/009/6672/front_de.3.400.jpg","100g","96","403.6","5.2","4.8",,,"12","5.6",,,"0.8","2.4","0.96",,,,,,,,"d","12","4","a-plus",,,,"1","en:palm-oil-free|en:vegan-status-unknown|en:vegetarian-status-unknown",,"en:ldpe-4-low-density-polyethylene",,,"0.7"
"3497917001621","Saveur Yakitori","Chips de pommes de terre saveur Yakitori","system-seed-openfoodfacts","Brets","en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:potato-crisps|en:flavoured-potato-crisps|en:potato-crisps-in-sunflower-oil|en:roasted-chicken-and-thyme-crisps","en:fair-trade|en:no-gluten|en:made-in-france|en:natural-flavors|en:no-artificial-colors|en:no-flavour-enhancer|en:nutriscore|en:nutriscore-grade-c|en:produced-in-brittany|fr:agri-ethique-france","125 g","30g","Potatoes (France) (61.9%), sunflower oil (31%), sugar, salt, natural flavoring (including powdered chicken meat), onion, garlic.",,"en:celery|en:milk|en:mustard","en:france","France","Bretagne,Morbihan","https://images.openfoodfacts.org/images/products/349/791/700/1621/front_fr.63.400.jpg","https://images.openfoodfacts.org/images/products/349/791/700/1621/front_fr.63.400.jpg","100g","522","2177","31","2.6",,,"52","3.5",,"4.8","6.3","1.4","0.56",,,,,,,,"d","13","4","a",,"0","0","1","en:palm-oil-free|en:non-vegan|en:non-vegetarian","en:plastic|en:bag|en:protective-gas","en:plastic","en:recycle",,"1"
"9338441010052","Australian Tiger Prawns","Australian Tiger Prawns","system-seed-openfoodfacts","Crystal Bay","en:seafood|en:crustaceans|en:shrimps|en:prawns","en:haccp","3kg","100g","Prawns, Salt, Antioxidant (586)","en:crustaceans",,"en:australia","Australia","Australia","https://images.openfoodfacts.org/images/products/933/844/101/0052/front_en.9.400.jpg","https://images.openfoodfacts.org/images/products/933/844/101/0052/front_en.9.400.jpg","100g",,"361","1.06","0.365","0.005",,"0.25","0",,,"20.2","2.33426","0.933704",,,,,,,"0.00195","d","12","3","e",,"0","0",,"en:palm-oil-content-unknown|en:non-vegan|en:non-vegetarian","en:plastic|en:cardboard|en:frozen","en:cardboard|en:plastic",,,"0.9875"
"3560070323289","Purée de tomate","Purée de tomates 7%","system-seed-openfoodfacts","Carrefour","en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:vegetable-based-foods-and-beverages|en:canned-foods|en:condiments|en:vegetables-based-foods|en:canned-plant-based-foods|en:vegetables|en:canned-vegetables|en:cooking-helpers|en:sauces|en:tomatoes-and-their-products|en:tomato-sauces|en:tomato-purees|en:groceries","en:no-gluten|en:distributor-labels|en:carrefour-quality|en:fsc|en:fsc-mix|en:green-dot|en:made-in-italy|en:no-lactose|en:nutriscore|en:nutriscore-grade-a|fr:triman|fr:eco-emballages|fr:tetra-brick|fr:tomates-cultivees-en-italie","500 g",,"tomatoes 99.9%, acidity corrector: citric acid,",,,"en:belgium|en:france|en:italy|en:morocco|en:spain","Italy","Giaguaro SpA - Via Ingnego SNC,84087 Sarno,(SA : Salerne),Campanie,Italie","https://images.openfoodfacts.org/images/products/356/007/032/3289/front_fr.113.400.jpg","https://images.openfoodfacts.org/images/products/356/007/032/3289/front_fr.113.400.jpg","100g","23","98","0",,,,"3.5","3.5",,"1.3","1.2","0.03","0.012",,,,,,,,"a","-1","1","a-plus",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian","en:brick|en:cardboard|en:dry|fr:tetra-brik","en:cardboard|en:tetra-brik","en:recycle","1 brique carton à recycler","1.1"
"3270190134695","Chair de tomates","sauce tomate","system-seed-openfoodfacts","Carrefour BIO, Carrefour","en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:vegetable-based-foods-and-beverages|en:canned-foods|en:vegetables-based-foods|en:canned-plant-based-foods|en:tomatoes-and-their-products|en:vegetables|en:canned-tomato-products|en:canned-vegetables|en:tomatoes|en:canned-tomatoes|en:tomato-pulps|fr:chair-de-tomates","en:organic|en:eu-organic|en:eu-agriculture|en:fr-bio-01|en:french-agriculture|en:green-dot|en:made-in-france|en:nutriscore|en:nutriscore-grade-a|fr:ab-agriculture-biologique","400 g","400 g, 425 ml","Pulpe de tomates bio 99 %, sel marin.
Peut contenir des traces de lactose, céleri et moutarde.",,"en:celery|en:milk|en:mustard","en:france","France,Provence,Sel marin non raffiné","Louis Martin Production - Quartier La Peyrouse - Chemin de la Buire - 84170 Monteux,Vaucluse,Provence-Alpes-Côte d'Azur,France","https://images.openfoodfacts.org/images/products/327/019/013/4695/front_fr.74.400.jpg","https://images.openfoodfacts.org/images/products/327/019/013/4695/front_fr.74.400.jpg","100g","33","140","0","0",,,"4.9","4.8",,"2.5","1.5","0.3","0.12",,,,,,,,"a","-3","3","a-plus",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian","en:metal|en:glass|en:canned|en:jar|en:lid","en:glass|en:metal","en:recycle","Pot en verre à recycler, couvercle métal à recycler","1.1"
"8904043926216","Unpolished Toor Dal","Yellow Lentils","system-seed-openfoodfacts","Tata Sampann","en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:legumes|en:seeds|en:legume-seeds|en:pulses|en:lentils","en:vegetarian|en:green-dot-india","1 kg",,"Toor Dal",,,"en:india",,,"https://images.openfoodfacts.org/images/products/890/404/392/6216/front_en.5.400.jpg","https://images.openfoodfacts.org/images/products/890/404/392/6216/front_en.5.400.jpg","100g","364",,"1.3","0.4",,,"64.3","0.5",,"11.6","18.2","0.036","0.0144",,,,,,,,"a","-8",,"a",,,"1",,"en:palm-oil-content-unknown|en:vegan-status-unknown|en:vegetarian",,"en:7 PET - PE",,,"0.675"
"3560070419456","Tortilla chips classic","Tortilla chips classic","system-seed-openfoodfacts","Carrefour BIO,Carrefour","en:snacks|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:corn-chips","en:organic|en:eu-organic|en:non-eu-agriculture|en:be-bio-02|en:eu-agriculture|en:eu-non-eu-agriculture|en:made-in-belgium|en:no-palm-oil|en:nutriscore|en:nutriscore-grade-b|en:nutriscore-grade-c|en:with-sunflower-oil|fr:ab-agriculture-biologique","125 g","125g","Harina de maíz eco 77,8%, aceite de girasol eco 21,5%, sal marina 0,7%.
Puede contener trazas de soja.",,"en:soybeans","en:belgium|en:france|en:italy|en:poland|en:romania|en:spain","Unia Europejska i spoza Unii Europejskiej,fr:Otros,fr:Unión Europea","Bélgica,Belgique","https://images.openfoodfacts.org/images/products/356/007/041/9456/front_en.92.400.jpg","https://images.openfoodfacts.org/images/products/356/007/041/9456/front_en.92.400.jpg","100g","480","2009","22","2.2",,,"63","0.8",,"4","6.7","0.7","0.28",,,,,,,,"c","7","3","a",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian","en:metal|en:plastic|en:recyclable-metals|en:aluminium|en:bag","en:plastic|en:unknown","en:recycle","sachet opaque coloré","1.1"
"7613356573208","Filets de truite","Filets de truite","system-seed-openfoodfacts","Poisson, Coop","en:seafood|en:fishes-and-their-products|en:fishes|en:fatty-fishes|en:smoked-fishes|en:trouts|en:smoked-trouts|fr:filets-de-truite","en:responsible-aquaculture|en:responsible-aquaculture-asc","125g","1 serving (100 g)","Filets de truite arc-en-ciel, sel de cuisine",,,"en:france|en:switzerland","Danemark",,"https://images.openfoodfacts.org/images/products/761/335/657/3208/front_fr.42.400.jpg","https://images.openfoodfacts.org/images/products/761/335/657/3208/front_fr.42.400.jpg","100g","138","577","6.4","1.6",,,"0","0",,"0","20","2.3","0.92",,,,,,,,"d","13","3","e",,,,,"en:palm-oil-content-unknown|en:vegan-status-unknown|en:vegetarian-status-unknown","fr:produkt","en:plastic",,"Poubelle","1.1"
"00222303","Black Truffle & Olive Oil Crisps","Black Truffle & Olive Oil Crisps","system-seed-openfoodfacts","M&S","en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:potato-crisps|en:flavoured-potato-crisps|en:potato-crisps-in-sunflower-oil","en:no-gluten|en:vegetarian|en:vegan","30g","1 portion (100 g)","Potatoes, Vegetable Oil (Rapeseed Oil, Sunflower Oil), Rice Flour, Sea Salt, Sugar, Mushroom Extract, Dried Onions, Dried Yeast Extract, Dried Garlic, Flavouring, Acidity Regulator: Citric Acid, Extra Virgin Olive Oil, Dried Italian Black Truffle.",,,"en:france|en:united-kingdom",,,"https://images.openfoodfacts.org/images/products/000/000/022/2303/front_en.22.400.jpg","https://images.openfoodfacts.org/images/products/000/000/022/2303/front_en.22.400.jpg","100g","551","2295","33.2","2.4",,,"54.6","1.3",,"8.2","4.3","1.08","0.432",,,,,,,,"c","8","4","a",,"1","1","1","en:palm-oil-free|en:vegan|en:vegetarian",,,,,"0.8"
